timestamp,solving_id,question_id,user_answer,user_id,elapsed_time_seconds
2019-09-10 22:53:13.936000+00:00,297,q6853,b,u1,33.0
2019-09-10 22:53:13.961000+00:00,297,q6856,b,u1,33.0
2019-09-10 22:53:13.982000+00:00,297,q6854,a,u1,33.0
2019-09-10 22:53:14.588000+00:00,297,q6855,d,u1,33.0
2019-09-10 22:59:04.759000+00:00,298,q6880,d,u1,79.5
2019-09-10 22:59:04.784000+00:00,298,q6878,b,u1,79.5
2019-09-10 22:59:04.837000+00:00,298,q6877,d,u1,79.5
2019-09-10 22:59:04.892000+00:00,298,q6879,b,u1,79.5
2019-09-10 23:16:10.969000+00:00,299,q6806,c,u1,113.75
2019-09-10 23:16:10.983000+00:00,299,q6808,d,u1,113.75
2019-09-10 23:16:13.695000+00:00,299,q6805,c,u1,113.75
2019-09-10 23:16:13.723000+00:00,299,q6807,c,u1,113.75
2019-09-11 05:57:58.385000+00:00,300,q10634,b,u1,42.75
2019-09-11 05:57:58.400000+00:00,300,q10636,a,u1,42.75
2019-09-11 05:57:58.462000+00:00,300,q10635,a,u1,42.75
2019-09-11 05:57:58.572000+00:00,300,q10637,c,u1,42.75
2019-09-11 06:00:57.509000+00:00,301,q5221,b,u1,102.0
2019-09-11 06:23:42.264000+00:00,302,q6924,a,u1,65.0
2019-09-11 06:23:42.280000+00:00,302,q6922,b,u1,65.0
2019-09-11 06:23:42.290000+00:00,302,q6923,c,u1,65.0
2019-09-11 06:23:42.367000+00:00,302,q6921,c,u1,65.0
2019-09-11 06:28:44.880000+00:00,303,q6194,a,u1,93.0
2019-09-11 06:30:05.783000+00:00,304,q4127,a,u1,54.0
2019-09-11 06:36:08.081000+00:00,305,q4563,b,u1,30.0
2019-09-12 08:52:51.170000+00:00,306,q5458,a,u1,64.0
2019-09-13 03:06:12.691000+00:00,307,q9148,d,u1,30.0
2019-09-13 03:06:49.755000+00:00,308,q5507,b,u1,18.0
2019-09-13 03:09:08.367000+00:00,309,q10149,a,u1,106.0
2019-09-13 03:10:31.656000+00:00,310,q4318,d,u1,43.0
2019-09-13 03:11:41.414000+00:00,311,q5838,d,u1,22.0
2019-09-13 03:13:00.708000+00:00,312,q5763,d,u1,40.0
2019-09-13 03:14:11.189000+00:00,313,q4001,a,u1,48.0
2019-09-13 03:17:02.188000+00:00,314,q8373,d,u1,95.0
2019-09-13 03:18:16.063000+00:00,315,q6543,a,u1,48.0
2019-09-13 03:20:48.088000+00:00,316,q5075,b,u1,94.0
2019-09-13 03:22:31.512000+00:00,317,q17151,d,u1,72.0
2019-09-13 03:24:12.779000+00:00,318,q6059,c,u1,42.0
2019-09-13 03:54:40.888000+00:00,319,q6930,c,u1,62.75
2019-09-13 03:54:40.922000+00:00,319,q6929,c,u1,62.75
2019-09-13 03:54:40.926000+00:00,319,q6931,c,u1,62.75
2019-09-13 03:54:40.957000+00:00,319,q6932,a,u1,62.75
2019-09-14 08:34:24.588000+00:00,320,q6665,c,u1,55.25
2019-09-14 08:34:24.674000+00:00,320,q6667,a,u1,55.25
2019-09-14 08:34:24.679000+00:00,320,q6668,a,u1,55.25
2019-09-14 08:34:24.705000+00:00,320,q6666,b,u1,55.25
2019-09-14 08:38:05.934000+00:00,321,q6987,d,u1,37.25
2019-09-14 08:38:05.945000+00:00,321,q6986,c,u1,37.25
2019-09-14 08:38:05.955000+00:00,321,q6985,b,u1,37.25
2019-09-14 08:38:06.011000+00:00,321,q6988,a,u1,37.25
2019-09-14 08:41:49.037000+00:00,322,q11833,b,u1,35.25
2019-09-14 08:41:49.060000+00:00,322,q11834,a,u1,35.25
2019-09-14 08:41:49.127000+00:00,322,q11831,d,u1,35.25
2019-09-14 08:41:49.216000+00:00,322,q11832,a,u1,35.25
2019-09-16 13:30:33.013000+00:00,323,q13,a,u1,26.0
2019-09-16 13:32:04.642000+00:00,324,q8096,a,u1,32.0
2019-09-16 13:33:27.224000+00:00,325,q188,c,u1,25.0
2019-09-16 13:34:25.347000+00:00,326,q176,b,u1,26.0
2019-09-16 13:36:16.655000+00:00,327,q29,d,u1,29.0
2019-09-16 13:37:53.348000+00:00,328,q46,a,u1,24.0
2019-09-17 01:54:26.336000+00:00,329,q2520,a,u1,119.666
2019-09-17 01:54:26.347000+00:00,329,q2522,b,u1,119.666
2019-09-17 01:54:26.430000+00:00,329,q2521,d,u1,119.666
2019-09-17 05:52:55.882000+00:00,330,q9463,b,u1,26.0
2019-09-17 05:56:14.199000+00:00,331,q5922,d,u1,158.0
2019-09-17 06:36:45.045000+00:00,332,q5773,b,u1,139.0
2019-09-17 06:40:31.048000+00:00,333,q6486,d,u1,183.0
2019-09-17 07:24:17.072000+00:00,334,q10119,b,u1,40.0
2019-09-17 07:26:10.162000+00:00,335,q8460,a,u1,67.0
2019-09-17 07:39:37.911000+00:00,336,q4166,b,u1,85.0
2019-09-17 07:43:48.179000+00:00,337,q4055,d,u1,42.0
2019-09-17 07:55:41.883000+00:00,338,q9965,d,u1,318.0
2019-09-17 07:58:21.461000+00:00,339,q5052,a,u1,121.0
2019-09-17 08:09:58.469000+00:00,340,q6571,b,u1,142.75
2019-09-17 08:09:58.489000+00:00,340,q6569,c,u1,142.75
2019-09-17 08:09:58.500000+00:00,340,q6570,c,u1,142.75
2019-09-17 08:09:58.554000+00:00,340,q6572,d,u1,142.75
2019-09-17 08:17:24.438000+00:00,341,q6650,c,u1,85.25
2019-09-17 08:17:24.456000+00:00,341,q6651,b,u1,85.25
2019-09-17 08:17:24.457000+00:00,341,q6652,b,u1,85.25
2019-09-17 08:17:24.477000+00:00,341,q6649,d,u1,85.25
2019-09-17 14:18:14.598000+00:00,342,q1918,a,u1,46.0
2019-09-17 14:18:14.606000+00:00,342,q1917,c,u1,46.0
2019-09-17 14:18:14.668000+00:00,342,q1919,b,u1,46.0
2019-09-17 14:27:56.792000+00:00,343,q2213,a,u1,30.0
2019-09-17 14:27:56.806000+00:00,343,q2212,c,u1,30.0
2019-09-17 14:27:56.868000+00:00,343,q2211,b,u1,30.0
2019-09-17 14:35:54.964000+00:00,344,q2195,b,u1,32.0
2019-09-17 14:35:54.968000+00:00,344,q2193,a,u1,32.0
2019-09-17 14:35:55.344000+00:00,344,q2194,c,u1,32.0
2019-09-17 15:06:12.613000+00:00,345,q2408,c,u1,36.333
2019-09-17 15:06:12.642000+00:00,345,q2407,d,u1,36.333
2019-09-17 15:06:12.642000+00:00,345,q2406,b,u1,36.333
2019-09-17 21:19:38.954000+00:00,346,q2671,a,u1,61.666
2019-09-17 21:19:39.040000+00:00,346,q2670,b,u1,61.666
2019-09-17 21:19:39.098000+00:00,346,q2672,c,u1,61.666
2019-09-17 21:25:46.182000+00:00,347,q2680,b,u1,59.333
2019-09-17 21:25:46.212000+00:00,347,q2681,c,u1,59.333
2019-09-17 21:25:46.220000+00:00,347,q2679,b,u1,59.333
2019-09-17 21:30:29.848000+00:00,348,q2917,a,u1,38.333
2019-09-17 21:30:29.855000+00:00,348,q2916,b,u1,38.333
2019-09-17 21:30:30.224000+00:00,348,q2918,a,u1,38.333
2019-09-17 21:35:55.548000+00:00,349,q3113,c,u1,44.333
2019-09-17 21:35:55.557000+00:00,349,q3112,c,u1,44.333
2019-09-17 21:35:55.605000+00:00,349,q3111,a,u1,44.333
2019-09-17 21:41:17.935000+00:00,350,q2624,b,u1,38.0
2019-09-17 21:41:18.803000+00:00,350,q2622,a,u1,38.0
2019-09-17 21:41:18.897000+00:00,350,q2623,b,u1,38.0
2019-09-17 22:59:47.025000+00:00,351,q1765,a,u1,42.333
2019-09-17 22:59:47.140000+00:00,351,q1764,c,u1,42.333
2019-09-17 22:59:47.143000+00:00,351,q1766,b,u1,42.333
2019-09-17 23:05:10.647000+00:00,352,q1761,b,u1,44.666
2019-09-17 23:05:11.035000+00:00,352,q1763,c,u1,44.666
2019-09-17 23:05:11.040000+00:00,352,q1762,c,u1,44.666
2019-09-18 00:23:39.960000+00:00,353,q8168,c,u1,28.0
2019-09-18 00:25:05.501000+00:00,354,q11,c,u1,42.0
2019-09-18 00:26:26.174000+00:00,355,q11194,b,u1,24.0
2019-09-18 00:28:07.690000+00:00,356,q8090,d,u1,24.0
2019-09-18 00:29:20.553000+00:00,357,q8161,d,u1,27.0
2019-09-18 00:34:48.086000+00:00,358,q65,b,u1,27.0
2019-09-18 00:36:05.524000+00:00,359,q11243,b,u1,26.0
2019-09-18 00:37:14.076000+00:00,360,q59,c,u1,29.0
2019-09-18 00:38:32.613000+00:00,361,q111,d,u1,34.0
2019-09-18 00:40:34.632000+00:00,362,q8179,c,u1,28.0
2019-09-18 00:58:30.805000+00:00,363,q1418,d,u1,6.666
2019-09-18 00:58:30.874000+00:00,363,q1417,c,u1,6.666
2019-09-18 00:58:30.930000+00:00,363,q1416,a,u1,6.666
2019-09-18 01:09:19.464000+00:00,364,q2567,c,u1,29.666
2019-09-18 01:09:19.493000+00:00,364,q2566,a,u1,29.666
2019-09-18 01:09:19.499000+00:00,364,q2565,c,u1,29.666
2019-09-18 05:47:04.457000+00:00,365,q7401,b,u1,150.75
2019-09-18 05:47:04.468000+00:00,365,q7398,c,u1,150.75
2019-09-18 05:47:04.511000+00:00,365,q7400,b,u1,150.75
2019-09-18 05:47:04.656000+00:00,365,q7399,d,u1,150.75
2019-09-18 09:52:07.884000+00:00,366,q8022,a,u1,129.5
2019-09-18 09:52:07.884000+00:00,366,q8025,b,u1,129.5
2019-09-18 09:52:07.886000+00:00,366,q8023,d,u1,129.5
2019-09-18 09:52:07.944000+00:00,366,q8024,c,u1,129.5
2019-09-18 11:01:45.214000+00:00,367,q7875,d,u1,86.6
2019-09-18 11:01:45.273000+00:00,367,q7873,c,u1,86.6
2019-09-18 11:01:45.287000+00:00,367,q7872,a,u1,86.6
2019-09-18 11:01:45.299000+00:00,367,q7871,d,u1,86.6
2019-09-18 11:01:45.317000+00:00,367,q7874,c,u1,86.6
2019-09-18 13:48:05.775000+00:00,368,q11040,b,u1,31.0
2019-09-18 13:53:09.417000+00:00,369,q131,c,u1,26.0
2019-09-18 13:56:55.405000+00:00,370,q73,b,u1,26.0
2019-09-18 14:11:18.747000+00:00,371,q56,c,u1,229.0
2019-09-18 14:14:01.028000+00:00,372,q11182,d,u1,54.0
2019-09-18 14:30:01.849000+00:00,373,q8103,d,u1,324.0
2019-09-18 14:33:42.160000+00:00,374,q8074,c,u1,29.0
2019-09-18 14:39:16.021000+00:00,375,q171,d,u1,159.0
2019-09-18 15:13:26.292000+00:00,376,q11220,b,u1,319.0
2019-09-18 15:18:06.610000+00:00,377,q158,c,u1,27.0
2019-09-18 22:15:08.355000+00:00,378,q1577,c,u1,44.0
2019-09-18 22:15:08.572000+00:00,378,q1576,c,u1,44.0
2019-09-18 22:15:08.640000+00:00,378,q1575,c,u1,44.0
2019-09-18 22:21:28.332000+00:00,379,q1740,d,u1,46.666
2019-09-18 22:21:28.375000+00:00,379,q1742,b,u1,46.666
2019-09-18 22:21:28.389000+00:00,379,q1741,d,u1,46.666
2019-09-18 22:27:09.948000+00:00,380,q1924,b,u1,47.0
2019-09-18 22:27:09.948000+00:00,380,q1925,a,u1,47.0
2019-09-18 22:27:09.964000+00:00,380,q1923,b,u1,47.0
2019-09-18 22:32:21.694000+00:00,381,q2116,c,u1,37.0
2019-09-18 22:32:21.743000+00:00,381,q2115,c,u1,37.0
2019-09-18 22:32:21.766000+00:00,381,q2117,b,u1,37.0
2019-09-18 22:39:15.638000+00:00,382,q2150,a,u1,36.333
2019-09-18 22:39:15.670000+00:00,382,q2148,d,u1,36.333
2019-09-18 22:39:15.678000+00:00,382,q2149,b,u1,36.333
2019-09-19 04:33:04.526000+00:00,383,q7511,c,u1,299.6
2019-09-19 04:33:04.533000+00:00,383,q7512,d,u1,299.6
2019-09-19 04:33:04.544000+00:00,383,q7510,c,u1,299.6
2019-09-19 04:33:04.623000+00:00,383,q7513,d,u1,299.6
2019-09-19 04:33:04.740000+00:00,383,q7514,b,u1,299.6
2019-09-19 05:09:38.688000+00:00,384,q7771,b,u1,238.0
2019-09-19 05:09:38.719000+00:00,384,q7770,c,u1,238.0
2019-09-19 05:09:38.741000+00:00,384,q7772,d,u1,238.0
2019-09-20 08:43:28.266000+00:00,385,q3313,a,u1,42.0
2019-09-20 08:43:28.316000+00:00,385,q3312,a,u1,42.0
2019-09-20 08:43:28.408000+00:00,385,q3314,b,u1,42.0
2019-09-20 08:47:53.073000+00:00,386,q3560,c,u1,46.0
2019-09-20 08:47:53.105000+00:00,386,q3559,b,u1,46.0
2019-09-20 08:47:57.567000+00:00,386,q3558,d,u1,46.0
2019-09-20 08:51:34.840000+00:00,387,q2859,a,u1,11.0
2019-09-20 08:51:34.847000+00:00,387,q2861,d,u1,11.0
2019-09-20 08:51:34.850000+00:00,387,q2860,d,u1,11.0
2019-09-21 00:24:02.787000+00:00,388,q6887,b,u1,43.5
2019-09-21 00:24:02.837000+00:00,388,q6885,a,u1,43.5
2019-09-21 00:24:02.861000+00:00,388,q6888,b,u1,43.5
2019-09-21 00:24:02.978000+00:00,388,q6886,b,u1,43.5
2019-09-21 07:11:49.558000+00:00,389,q11549,d,u1,63.0
2019-09-21 07:11:49.566000+00:00,389,q11548,a,u1,63.0
2019-09-21 07:11:49.640000+00:00,389,q11550,c,u1,63.0
2019-09-21 07:11:49.669000+00:00,389,q11547,a,u1,63.0
2019-09-21 07:18:37.587000+00:00,390,q6568,b,u1,56.5
2019-09-21 07:18:37.593000+00:00,390,q6565,a,u1,56.5
2019-09-21 07:18:37.626000+00:00,390,q6567,b,u1,56.5
2019-09-21 07:18:37.726000+00:00,390,q6566,d,u1,56.5
2019-09-21 07:56:56.612000+00:00,391,q6968,c,u1,65.5
2019-09-21 07:56:56.666000+00:00,391,q6967,c,u1,65.5
2019-09-21 07:56:56.676000+00:00,391,q6966,d,u1,65.5
2019-09-21 07:56:56.762000+00:00,391,q6965,b,u1,65.5
2019-09-21 08:03:52.804000+00:00,392,q6869,a,u1,74.5
2019-09-21 08:03:52.832000+00:00,392,q6871,d,u1,74.5
2019-09-21 08:03:52.882000+00:00,392,q6870,b,u1,74.5
2019-09-21 08:03:52.899000+00:00,392,q6872,a,u1,74.5
2019-09-21 08:18:01.855000+00:00,393,q7260,d,u1,129.4
2019-09-21 08:18:01.861000+00:00,393,q7258,c,u1,129.4
2019-09-21 08:18:01.904000+00:00,393,q7261,d,u1,129.4
2019-09-21 08:18:01.918000+00:00,393,q7257,d,u1,129.4
2019-09-21 08:18:02.076000+00:00,393,q7259,c,u1,129.4
2019-09-21 08:32:34.534000+00:00,394,q7249,d,u1,108.8
2019-09-21 08:32:34.567000+00:00,394,q7248,a,u1,108.8
2019-09-21 08:32:34.573000+00:00,394,q7247,d,u1,108.8
2019-09-21 08:32:34.579000+00:00,394,q7250,a,u1,108.8
2019-09-21 08:32:34.687000+00:00,394,q7251,b,u1,108.8
2019-09-21 13:58:32.877000+00:00,395,q2660,a,u1,33.666
2019-09-21 13:58:32.943000+00:00,395,q2659,b,u1,33.666
2019-09-21 13:58:32.964000+00:00,395,q2658,b,u1,33.666
2019-09-21 14:02:52.092000+00:00,396,q2848,a,u1,43.333
2019-09-21 14:02:52.114000+00:00,396,q2849,a,u1,43.333
2019-09-21 14:02:52.121000+00:00,396,q2847,c,u1,43.333
2019-09-21 14:06:48.566000+00:00,397,q2721,a,u1,30.333
2019-09-21 14:06:48.598000+00:00,397,q2723,a,u1,30.333
2019-09-21 14:06:48.612000+00:00,397,q2722,b,u1,30.333
2019-09-21 14:10:35.041000+00:00,398,q3416,d,u1,38.666
2019-09-21 14:10:35.072000+00:00,398,q3415,a,u1,38.666
2019-09-21 14:10:35.140000+00:00,398,q3414,b,u1,38.666
2019-09-21 14:14:08.465000+00:00,399,q3411,c,u1,39.0
2019-09-21 14:14:08.540000+00:00,399,q3413,d,u1,39.0
2019-09-21 14:14:08.637000+00:00,399,q3412,c,u1,39.0
2019-09-22 13:13:13.775000+00:00,400,q3222,a,u1,37.333
2019-09-22 13:13:13.800000+00:00,400,q3223,c,u1,37.333
2019-09-22 13:13:13.814000+00:00,400,q3224,d,u1,37.333
2019-09-22 13:17:39.997000+00:00,401,q2601,a,u1,40.333
2019-09-22 13:17:40.004000+00:00,401,q2603,b,u1,40.333
2019-09-22 13:17:40.049000+00:00,401,q2602,a,u1,40.333
2019-09-22 13:22:47.870000+00:00,402,q3524,c,u1,40.333
2019-09-22 13:22:47.923000+00:00,402,q3522,b,u1,40.333
2019-09-22 13:22:47.943000+00:00,402,q3523,a,u1,40.333
2019-09-22 13:27:00.931000+00:00,403,q2846,c,u1,31.666
2019-09-22 13:27:00.935000+00:00,403,q2844,b,u1,31.666
2019-09-22 13:27:00.985000+00:00,403,q2845,d,u1,31.666
2019-09-22 13:30:48.942000+00:00,404,q3425,d,u1,36.333
2019-09-22 13:30:48.952000+00:00,404,q3423,b,u1,36.333
2019-09-22 13:30:48.966000+00:00,404,q3424,a,u1,36.333
2019-09-23 13:42:28.784000+00:00,405,q3557,b,u1,33.333
2019-09-23 13:42:28.785000+00:00,405,q3556,b,u1,33.333
2019-09-23 13:42:28.882000+00:00,405,q3555,b,u1,33.333
2019-09-23 13:46:44.850000+00:00,406,q3306,d,u1,31.333
2019-09-23 13:46:44.867000+00:00,406,q3307,a,u1,31.333
2019-09-23 13:46:44.890000+00:00,406,q3308,d,u1,31.333
2019-09-23 14:01:42.408000+00:00,407,q2627,b,u1,37.666
2019-09-23 14:01:42.423000+00:00,407,q2626,c,u1,37.666
2019-09-23 14:01:42.480000+00:00,407,q2625,d,u1,37.666
2019-09-23 14:07:53.264000+00:00,408,q2608,c,u1,38.666
2019-09-23 14:07:53.270000+00:00,408,q2609,c,u1,38.666
2019-09-23 14:07:53.274000+00:00,408,q2607,c,u1,38.666
2019-09-23 14:12:42.132000+00:00,409,q3388,b,u1,41.666
2019-09-23 14:12:42.149000+00:00,409,q3389,c,u1,41.666
2019-09-23 14:12:42.151000+00:00,409,q3387,b,u1,41.666
2019-09-23 21:46:43.698000+00:00,410,q6355,b,u1,21.0
2019-09-23 21:48:19.020000+00:00,411,q6336,a,u1,62.0
2019-09-23 21:49:15.101000+00:00,412,q9825,b,u1,31.0
2019-09-23 21:52:48.132000+00:00,413,q5328,d,u1,39.0
2019-09-23 21:54:21.982000+00:00,414,q5308,b,u1,48.0
2019-09-23 21:55:55.091000+00:00,415,q4602,c,u1,57.0
2019-09-23 21:56:47.985000+00:00,416,q9094,d,u1,27.0
2019-09-23 21:58:21.062000+00:00,417,q9578,c,u1,76.0
2019-09-23 21:59:55.704000+00:00,418,q4181,b,u1,13.0
2019-09-23 22:01:42.188000+00:00,419,q4121,d,u1,66.0
2019-09-24 00:15:49.262000+00:00,420,q6194,a,u1,16.0
2019-09-24 00:16:38.586000+00:00,421,q5221,a,u1,32.0
2019-09-24 00:26:17.870000+00:00,422,q6871,d,u1,40.25
2019-09-24 00:26:17.905000+00:00,422,q6870,b,u1,40.25
2019-09-24 00:26:17.956000+00:00,422,q6872,b,u1,40.25
2019-09-24 00:26:18.020000+00:00,422,q6869,a,u1,40.25
2019-09-24 00:28:49.109000+00:00,423,q591,b,u1,23.0
2019-09-24 00:29:51.519000+00:00,424,q243,c,u1,21.0
2019-09-24 00:31:13.024000+00:00,425,q754,a,u1,24.0
2019-09-24 00:35:15.335000+00:00,426,q850,b,u1,18.0
2019-09-24 00:36:12.959000+00:00,427,q1319,c,u1,19.0
2019-09-24 01:06:18.109000+00:00,428,q729,b,u1,52.0
2019-09-24 01:08:03.435000+00:00,429,q667,a,u1,25.0
2019-09-24 01:09:34.890000+00:00,430,q555,c,u1,22.0
2019-09-24 09:22:06.498000+00:00,431,q3353,b,u1,34.0
2019-09-24 09:22:06.528000+00:00,431,q3351,b,u1,34.0
2019-09-24 09:22:06.608000+00:00,431,q3352,a,u1,34.0
2019-09-24 09:36:41.531000+00:00,432,q2610,a,u1,28.666
2019-09-24 09:36:41.607000+00:00,432,q2612,c,u1,28.666
2019-09-24 09:36:41.615000+00:00,432,q2611,c,u1,28.666
2019-09-24 09:43:08.144000+00:00,433,q3225,c,u1,26.333
2019-09-24 09:43:08.164000+00:00,433,q3226,c,u1,26.333
2019-09-24 09:43:08.181000+00:00,433,q3227,c,u1,26.333
2019-09-24 09:48:44.213000+00:00,434,q3117,d,u1,26.0
2019-09-24 09:48:44.255000+00:00,434,q3119,d,u1,26.0
2019-09-24 09:48:44.275000+00:00,434,q3118,d,u1,26.0
2019-09-24 09:52:38.720000+00:00,435,q2903,b,u1,34.666
2019-09-24 09:52:38.723000+00:00,435,q2901,a,u1,34.666
2019-09-24 09:52:38.817000+00:00,435,q2902,c,u1,34.666
2019-09-24 10:13:33.543000+00:00,436,q8874,d,u1,24.0
2019-09-24 10:16:41.314000+00:00,437,q6071,a,u1,81.0
2019-09-24 10:22:24.602000+00:00,438,q5493,b,u1,107.0
2019-09-24 10:29:40.524000+00:00,439,q5309,a,u1,88.0
2019-09-24 10:31:10.271000+00:00,440,q9672,b,u1,48.0
2019-09-24 10:32:22.525000+00:00,441,q6127,d,u1,44.0
2019-09-24 10:33:42.545000+00:00,442,q6465,b,u1,36.0
2019-09-24 13:11:42.461000+00:00,443,q5731,b,u1,62.0
2019-09-24 13:13:20.142000+00:00,444,q9004,a,u1,44.0
2019-09-24 13:14:47.048000+00:00,445,q5564,b,u1,62.0
2019-09-24 13:31:16.791000+00:00,446,q8065,d,u1,29.0
2019-09-24 13:38:58.562000+00:00,447,q7,b,u1,37.0
2019-09-24 13:41:37.283000+00:00,448,q11033,c,u1,23.0
2019-09-24 13:42:42.744000+00:00,449,q63,b,u1,25.0
2019-09-24 13:44:06.881000+00:00,450,q8131,d,u1,28.0
2019-09-24 23:13:41.751000+00:00,451,q555,c,u1,31.0
2019-09-24 23:15:22.604000+00:00,452,q243,c,u1,21.0
2019-09-24 23:36:16.508000+00:00,453,q4135,a,u1,1200.0
2019-09-24 23:42:23.137000+00:00,454,q4059,b,u1,218.0
2019-09-25 06:17:09.981000+00:00,455,q9010,d,u1,87.0
2019-09-25 06:20:16.646000+00:00,456,q6547,d,u1,162.0
2019-09-25 06:21:52.820000+00:00,457,q5428,d,u1,48.0
2019-09-25 13:55:53.144000+00:00,458,q3527,c,u1,33.333
2019-09-25 13:55:53.189000+00:00,458,q3525,d,u1,33.333
2019-09-25 13:55:54.051000+00:00,458,q3526,c,u1,33.333
2019-09-25 13:59:58.743000+00:00,459,q2864,a,u1,40.666
2019-09-25 13:59:58.759000+00:00,459,q2863,c,u1,40.666
2019-09-25 13:59:58.781000+00:00,459,q2862,d,u1,40.666
2019-09-25 22:02:15.606000+00:00,460,q4122,d,u1,40.0
2019-09-25 22:03:15.300000+00:00,461,q17060,b,u1,28.0
2019-09-25 22:04:01.139000+00:00,462,q4502,b,u1,26.0
2019-09-25 22:07:01.448000+00:00,463,q4527,b,u1,117.0
2019-09-25 22:08:23.229000+00:00,464,q3956,d,u1,64.0
2019-09-25 23:24:21.755000+00:00,465,q10005,a,u1,82.0
2019-09-25 23:26:13.444000+00:00,466,q5063,c,u1,80.0
2019-09-25 23:35:06.137000+00:00,467,q4886,c,u1,221.0
2019-09-25 23:41:03.495000+00:00,468,q5775,d,u1,235.0
2019-09-25 23:48:37.545000+00:00,469,q17074,b,u1,31.0
2019-09-26 02:35:04.690000+00:00,470,q5063,a,u1,66.0
2019-09-26 02:36:58.473000+00:00,471,q6336,c,u1,68.0
2019-09-26 02:50:39.741000+00:00,472,q6114,c,u1,140.0
2019-09-26 02:56:22.020000+00:00,473,q3672,d,u1,171.0
2019-09-26 03:01:08.166000+00:00,474,q4135,b,u1,23.0
2019-09-26 03:01:48.307000+00:00,475,q3672,c,u1,24.0
2019-09-26 03:02:50.941000+00:00,476,q5758,a,u1,25.0
2019-09-26 03:05:45.798000+00:00,477,q9558,d,u1,98.0
2019-09-26 03:07:04.915000+00:00,478,q4450,b,u1,38.0
2019-09-26 03:08:30.544000+00:00,479,q6740,c,u1,37.0
2019-09-26 03:38:10.271000+00:00,480,q5316,d,u1,188.0
2019-09-26 05:29:59.631000+00:00,481,q9077,d,u1,313.0
2019-09-26 05:31:09.837000+00:00,482,q8407,b,u1,47.0
2019-09-26 05:32:29.462000+00:00,483,q3910,c,u1,55.0
2019-09-26 05:40:05.460000+00:00,484,q10710,b,u1,44.0
2019-09-26 05:40:05.498000+00:00,484,q10709,a,u1,44.0
2019-09-26 05:40:05.529000+00:00,484,q10708,c,u1,44.0
2019-09-26 05:40:05.554000+00:00,484,q10711,a,u1,44.0
2019-09-26 05:45:22.565000+00:00,485,q6990,c,u1,53.25
2019-09-26 05:45:22.574000+00:00,485,q6989,c,u1,53.25
2019-09-26 05:45:22.594000+00:00,485,q6991,b,u1,53.25
2019-09-26 05:45:22.648000+00:00,485,q6992,b,u1,53.25
2019-09-26 05:50:27.284000+00:00,486,q6766,d,u1,60.0
2019-09-26 05:50:27.295000+00:00,486,q6767,a,u1,60.0
2019-09-26 05:50:27.319000+00:00,486,q6765,d,u1,60.0
2019-09-26 05:50:27.685000+00:00,486,q6768,c,u1,60.0
2019-09-26 06:24:26.855000+00:00,487,q6643,c,u1,36.75
2019-09-26 06:24:26.863000+00:00,487,q6641,a,u1,36.75
2019-09-26 06:24:26.905000+00:00,487,q6642,c,u1,36.75
2019-09-26 06:24:26.929000+00:00,487,q6644,d,u1,36.75
2019-09-26 06:28:35.639000+00:00,488,q11546,d,u1,35.75
2019-09-26 06:28:35.639000+00:00,488,q11545,a,u1,35.75
2019-09-26 06:28:35.658000+00:00,488,q11544,b,u1,35.75
2019-09-26 06:28:35.660000+00:00,488,q11543,c,u1,35.75
2019-09-26 07:02:45.934000+00:00,489,q6965,b,u1,48.0
2019-09-26 07:02:45.953000+00:00,489,q6966,d,u1,48.0
2019-09-26 07:02:45.970000+00:00,489,q6967,c,u1,48.0
2019-09-26 07:02:45.987000+00:00,489,q6968,a,u1,48.0
2019-09-26 07:06:18.888000+00:00,490,q3259,d,u1,54.666
2019-09-26 07:06:18.927000+00:00,490,q3258,b,u1,54.666
2019-09-26 07:06:18.929000+00:00,490,q3260,d,u1,54.666
2019-09-26 07:45:25.099000+00:00,491,q2664,d,u1,25.666
2019-09-26 07:45:25.106000+00:00,491,q2665,b,u1,25.666
2019-09-26 07:45:25.111000+00:00,491,q2666,d,u1,25.666
2019-09-26 07:49:06.504000+00:00,492,q2709,a,u1,27.666
2019-09-26 07:49:06.540000+00:00,492,q2711,a,u1,27.666
2019-09-26 07:49:06.559000+00:00,492,q2710,c,u1,27.666
2019-09-26 07:53:12.036000+00:00,493,q3277,c,u1,40.666
2019-09-26 07:53:12.041000+00:00,493,q3276,b,u1,40.666
2019-09-26 07:53:12.049000+00:00,493,q3278,c,u1,40.666
2019-09-26 07:56:31.644000+00:00,494,q3404,d,u1,35.333
2019-09-26 07:56:31.794000+00:00,494,q3402,c,u1,35.333
2019-09-26 07:56:31.877000+00:00,494,q3403,d,u1,35.333
2019-09-26 08:02:40.755000+00:00,495,q8170,d,u1,32.0
2019-09-26 08:04:39.036000+00:00,496,q11176,d,u1,25.0
2019-09-26 08:07:40.009000+00:00,497,q154,b,u1,90.0
2019-09-26 08:08:53.719000+00:00,498,q8140,a,u1,25.0
2019-09-26 08:10:47.771000+00:00,499,q187,c,u1,31.0
2019-09-26 08:26:24.744000+00:00,500,q10961,b,u1,29.0
2019-09-26 08:27:43.676000+00:00,501,q8101,c,u1,30.0
2019-09-26 08:29:00.963000+00:00,501,q8101,a,u1,24.0
2019-09-26 08:29:55.426000+00:00,502,q7,d,u1,26.0
2019-09-26 08:31:23.312000+00:00,503,q174,d,u1,34.0
